iter	Logloss
118	0.01973906246
119	0.01967115584
120	0.01964438843
121	0.01960530069
122	0.01954739321
123	0.01948722037
124	0.0194302262
125	0.01937653091
126	0.01929333956
127	0.01923548268
128	0.01916751511
129	0.01911974413
130	0.01908412585
131	0.0190443226
132	0.01899003676
133	0.01894862833
134	0.01888274763
135	0.01883175915
136	0.01880079757
137	0.01875916389
138	0.0186850939
139	0.01865205044
140	0.01858428028
141	0.01853995436
142	0.01850622004
143	0.01845519566
144	0.01837224196
145	0.01833498823
146	0.01830609793
147	0.01826757058
148	0.01824675112
149	0.0182094114
150	0.01816896023
151	0.01812786369
152	0.01809430327
153	0.01804549952
154	0.01799869473
155	0.01785996758
156	0.01782418192
157	0.01780876904
158	0.01775653735
159	0.01770603005
160	0.01765806563
161	0.01759635584
162	0.01756410801
163	0.01751968459
164	0.01745866055
165	0.01741892796
166	0.01738213215
167	0.01734898609
168	0.01730150527
169	0.01721881772
170	0.01714181121
171	0.01711533128
172	0.01707102644
173	0.01704927515
174	0.01701280606
175	0.01695303339
176	0.01691732823
177	0.01688860825
178	0.01678266581
179	0.01677465349
180	0.01673521311
181	0.01669117812
182	0.01665394431
183	0.01664400062
184	0.01661002828
185	0.01657328907
186	0.01656055578
187	0.01655032205
188	0.01650390237
189	0.01647888732
190	0.01642332238
191	0.01640932455
192	0.01638329847
193	0.01636131643
194	0.01633600841
195	0.01630014047
196	0.01626381268
197	0.01621524978
198	0.01615565319
199	0.01611686366
200	0.01606373542
201	0.0160413394
202	0.01601189087
203	0.0159891601
204	0.01597394437
205	0.01594368003
206	0.01592749887
207	0.01589065209
208	0.01586842192
209	0.01585269613
210	0.01583334794
211	0.01580879517
212	0.01576396916
213	0.01574092765
214	0.01570961866
215	0.01569227659
216	0.01567043113
217	0.01562908544
218	0.01560462364
219	0.01557398967
220	0.01554041264
221	0.01550982121
222	0.01548010168
223	0.01544566515
224	0.01541888241
225	0.01539226386
226	0.01536624621
227	0.01534142665
228	0.01531033628
229	0.01528679213
230	0.01525068539
231	0.01521192716
232	0.01518221543
233	0.01515378599
234	0.01513781591
235	0.01509474865
236	0.01506029116
237	0.01502987746
238	0.01500845594
239	0.01496121738
240	0.01493545194
241	0.01490153326
242	0.0148837675
243	0.01485492434
244	0.01483279652
245	0.01480883341
246	0.01478565685
247	0.01475554072
248	0.0147315656
249	0.01470607117
250	0.01466961714
251	0.0146435825
252	0.01461044002
253	0.01458057803
254	0.01456224586
255	0.01454118734
256	0.01451715728
257	0.01449134304
258	0.01443353407
259	0.01441328472
260	0.01439101443
261	0.01435928687
262	0.01432066063
263	0.01430901773
264	0.01428704962
265	0.01426254208
266	0.01422352832
267	0.01420243198
268	0.0141773275
269	0.01415706601
270	0.01414640668
271	0.01410714466
272	0.01407949321
273	0.01405892763
274	0.01403843194
275	0.01401947664
276	0.01399958364
277	0.01397302028
278	0.01394303589
279	0.0139031354
280	0.01387201206
281	0.01383802221
282	0.01380440813
283	0.01376119253
284	0.01374326897
285	0.01372144217
286	0.013698912
287	0.01366319202
288	0.0136415211
289	0.01360663775
290	0.01358593813
291	0.01355764094
292	0.01353286266
293	0.01350679582
294	0.01348330571
295	0.01345249196
296	0.01343790933
297	0.01341316682
298	0.01338706114
299	0.01336037205
300	0.01331707966
301	0.01329988081
302	0.01327706597
303	0.01325576124
304	0.01321844656
305	0.01317287437
306	0.01315459421
307	0.01313509013
308	0.01310565886
309	0.01307703738
310	0.01304828725
311	0.01303187124
312	0.01300485034
313	0.01297751845
314	0.01296526366
315	0.01293255202
316	0.01291871812
317	0.01290786317
318	0.01287852542
319	0.01287074117
320	0.01284475137
321	0.01282183751
322	0.01280098112
323	0.01278286259
324	0.0127432584
325	0.01271448986
326	0.01268702432
327	0.01265759011
328	0.01265511175
329	0.01262977205
330	0.01261100202
331	0.01258050897
332	0.01256624372
333	0.01253809448
334	0.01252771127
335	0.01250461098
336	0.01247286886
337	0.01246278782
338	0.01243848407
339	0.01243216508
340	0.01239649838
341	0.01238897491
342	0.01237187291
343	0.01234278584
344	0.01233128745
345	0.01231212325
346	0.0122772597
347	0.01226065396
348	0.01224534368
349	0.01221829046
350	0.01217968965
351	0.01217534177
352	0.01214237216
353	0.01211982167
354	0.01209330725
355	0.01208284673
356	0.0120723811
357	0.0120360781
358	0.01200457542
359	0.01196471812
360	0.01194053895
361	0.01190745383
362	0.01187708434
363	0.01185934963
364	0.01184446456
365	0.01183465503
366	0.01180789338
367	0.01178477176
368	0.01176986536
369	0.01174489146
370	0.0117332285
371	0.01171723657
372	0.01170856342
373	0.01167781445
374	0.01165929255
375	0.01162931365
376	0.0116199048
377	0.01159298024
378	0.01157152001
379	0.01155564256
380	0.01153379442
381	0.0115141024
382	0.01149150988
383	0.01147973282
384	0.01146145956
385	0.01143964911
386	0.01142236811
387	0.01138788085
388	0.01136576337
389	0.01134744833
390	0.01132679267
391	0.01130635025
392	0.01129567304
393	0.01127385684
394	0.01126431103
395	0.0112483932
396	0.01122178206
397	0.01119857215
398	0.01118100494
399	0.01116232652
400	0.01114976329
401	0.01113949047
402	0.01112312225
403	0.01109937967
404	0.01106836648
405	0.01106134131
406	0.0110419788
407	0.01101846008
408	0.01099295376
409	0.01098109454
410	0.01096671928
411	0.01095996038
412	0.01094670784
413	0.01093324051
414	0.01092420233
415	0.01090641305
416	0.0108908756
417	0.01087815368
418	0.01084724104
419	0.01081142561
420	0.01079828077
421	0.01077346505
422	0.01075521351
423	0.01071298199
424	0.0106917713
425	0.01068094446
426	0.01065429997
427	0.0106401754
428	0.01062586223
429	0.01060159835
430	0.01058202861
431	0.01055250776
432	0.01052693654
433	0.01051451909
434	0.01051104848
435	0.01049771314
436	0.01048449241
437	0.01046756009
438	0.01045868072
439	0.01043052497
440	0.01040774054
441	0.01038944478
442	0.01038121832
443	0.01036164257
444	0.01033882466
445	0.01031903081
446	0.01029437352
447	0.01028726517
448	0.01027390709
449	0.01026474062
450	0.01024969291
451	0.01023571859
452	0.01021791565
453	0.01019471124
454	0.01018170056
455	0.01017585841
456	0.01015635255
457	0.01014378906
458	0.01013168261
459	0.01010766737
460	0.01010370555
461	0.01008401429
462	0.01007204213
463	0.01006074178
464	0.01004082393
465	0.01003224558
466	0.01002447545
467	0.01000264578
468	0.009999061704
469	0.009972798799
470	0.009948278674
471	0.009946485297
472	0.009932047684
473	0.00989639101
474	0.009882181723
475	0.009868567588
476	0.009853003301
477	0.009849463756
478	0.00983349693
479	0.009823257197
480	0.009804779374
481	0.009780111356
482	0.009761318133
483	0.009756769526
484	0.009743117443
485	0.009725107194
486	0.009678677667
487	0.00967421211
488	0.009658854107
489	0.009640988877
490	0.009630457637
491	0.009622596659
492	0.009606469035
493	0.00958872212
494	0.009585625745
495	0.009578397803
496	0.009566202105
497	0.009543535027
498	0.009525636704
499	0.009518156609
500	0.009509936662
501	0.009494810945
502	0.009478927745
503	0.009472270487
504	0.009457945568
505	0.009438251951
506	0.009415664601
507	0.009412626489
508	0.009405492075
509	0.009385228988
510	0.00938033719
511	0.009360939999
512	0.009350662318
513	0.009334069037
514	0.009313929758
515	0.009303869861
516	0.009287958679
517	0.009276373657
518	0.009257064436
519	0.009244442753
520	0.009233274324
521	0.009226451222
522	0.009203685505
523	0.00919063771
524	0.009177492937
525	0.009169339431
526	0.009154107537
527	0.009139458275
528	0.009117507986
529	0.009103410114
530	0.00909404241
531	0.009082488436
532	0.009064689327
533	0.009052208893
534	0.009035878051
535	0.009023267357
536	0.009013420005
537	0.008997036394
538	0.008990946371
539	0.008987746502
540	0.008979232748
541	0.008963199802
542	0.008949610837
543	0.008940026883
544	0.008926705852
545	0.008916762289
546	0.008895905135
547	0.008892759888
548	0.008884105524
549	0.008877219111
550	0.008864197253
551	0.008854616877
552	0.00883768673
553	0.008817889236
554	0.008796133349
555	0.008785446102
556	0.008773165373
557	0.008763250558
558	0.008752175658
559	0.008745915509
560	0.00872471606
561	0.008705506115
562	0.008692223032
563	0.008678229037
564	0.008669447222
565	0.008653474966
566	0.008639704376
567	0.008629506232
568	0.008622347606
569	0.008605262921
570	0.008590182052
571	0.008578206885
572	0.008559670415
573	0.008550239913
574	0.008537079296
575	0.008529257417
576	0.008515536082
577	0.008503148155
578	0.008499736571
579	0.008489623714
580	0.008483977946
581	0.008462490504
582	0.008446256895
583	0.008429393635
584	0.008413427576
585	0.008397261046
586	0.008394381369
587	0.008385544421
588	0.00837843933
589	0.008368078663
590	0.008359993386
591	0.008348247118
592	0.008337121876
593	0.008323233802
594	0.008295719008
595	0.008269267195
596	0.008254812334
597	0.008235541187
598	0.008220703272
599	0.008208686196
600	0.008196578915
601	0.008190121234
602	0.008178719626
603	0.008159855682
604	0.008142691717
605	0.008138784258
606	0.008136663151
607	0.008120634612
608	0.008103783491
609	0.008092344829
610	0.008081241755
611	0.008063928299
612	0.008043221403
613	0.0080365292
614	0.008032565907
615	0.008022014734
616	0.008012675012
617	0.008002987692
618	0.007998660382
619	0.0079859407
620	0.007976611391
621	0.007972897696
622	0.007969616055
623	0.007947195765
624	0.007936825451
625	0.007925322776
626	0.007920475124
627	0.007908199314
628	0.007898270573
629	0.007881776185
630	0.00787352519
631	0.00786817636
632	0.007859311942
633	0.007850362237
634	0.007842790403
635	0.007836861179
636	0.007818778739
637	0.007806813921
638	0.007802319872
639	0.007789815609
640	0.007777459816
641	0.007763845105
642	0.007755606504
643	0.007750364937
644	0.007747188322
645	0.00773610978
646	0.007711794663
647	0.007697187053
648	0.007692513039
649	0.007687018935
650	0.007682526802
651	0.007677282551
652	0.007675094045
653	0.00766891273
654	0.007664657291
655	0.007652353372
656	0.007640274327
657	0.007633615601
658	0.007626559382
659	0.007618084598
660	0.007606214394
661	0.00758893684
662	0.007579180397
663	0.007573821793
664	0.007565887603
665	0.007560261001
666	0.007547989663
667	0.007524755798
668	0.007515511776
669	0.007509795288
670	0.007501348997
671	0.00748804892
672	0.007473477149
673	0.007459374486
674	0.007451945818
675	0.007445467374
676	0.007431473954
677	0.007420367431
678	0.007405344824
679	0.007397181288
680	0.007383442066
681	0.007379060262
682	0.007369305543
683	0.007349971151
684	0.007338751167
685	0.007316554985
686	0.007308035738
687	0.007304882186
688	0.007296513834
689	0.007271836233
690	0.007262706501
691	0.00725377379
692	0.007241079214
693	0.007226196005
694	0.007220829543
695	0.00721049839
696	0.007206584352
697	0.00720103767
698	0.007192973922
699	0.007184316172
700	0.00717228651
701	0.007162990166
702	0.007150457092
703	0.007140914344
704	0.007132336705
705	0.007125266112
706	0.007121754038
707	0.007112524389
708	0.007104780705
709	0.007094424062
710	0.007082101041
711	0.007078986906
712	0.007075943811
713	0.007064495759
714	0.007058699351
715	0.007036774744
716	0.007031052698
717	0.007022193263
718	0.007017841613
719	0.007004501799
720	0.007002770262
721	0.006989796637
722	0.006987371565
723	0.006979613889
724	0.006973226418
725	0.006960706759
726	0.00695517228
727	0.006949020735
728	0.006927829463
729	0.006921347634
730	0.006914214498
731	0.006901944629
732	0.006895718978
733	0.006885600116
734	0.006879220566
735	0.006875293303
736	0.006865725129
737	0.006857487805
738	0.006847382869
739	0.00683850133
740	0.006833108356
741	0.006814664903
742	0.006802712351
743	0.006795078803
744	0.006780409353
745	0.006777742476
746	0.006765346371
747	0.006759313014
748	0.006744117535
749	0.006732150417
750	0.006718810412
751	0.006700751419
752	0.00669440132
753	0.006692494099
754	0.006682586695
755	0.006667999912
756	0.006659703048
757	0.006652350594
758	0.006646518539
759	0.006641328015
760	0.006639466728
761	0.006629502786
762	0.006612335179
763	0.006600557608
764	0.006588248514
765	0.006582465011
766	0.006572269742
767	0.006567917581
768	0.006551953502
769	0.006543119301
770	0.006542183642
771	0.00653126609
772	0.006527978252
773	0.006516200298
774	0.006510357062
775	0.006505939035
776	0.006502870642
777	0.006485684253
778	0.006481525535
779	0.006475110018
780	0.006474602772
781	0.006463090898
782	0.006457269
783	0.006452706977
784	0.006440929597
785	0.006430210727
786	0.006416778217
787	0.006410729336
788	0.00640773786
789	0.00639387649
790	0.006385593936
791	0.006381473102
792	0.006374917357
793	0.006361068701
794	0.006359004706
795	0.006357859696
796	0.006344603956
797	0.006336295911
798	0.006323534129
799	0.006308488268
800	0.006300789878
801	0.006281659726
802	0.006257550446
803	0.006252621212
804	0.006241454828
805	0.006240193675
806	0.006232531955
807	0.006228615489
808	0.006224558157
809	0.006215980518
810	0.00620961662
811	0.00620810753
812	0.00620248029
813	0.006188564681
814	0.006186705885
815	0.006184087306
816	0.006181038844
817	0.006176647458
818	0.006168119649
819	0.006159961607
820	0.006155221153
821	0.006139025044
822	0.006135399766
823	0.006127289254
824	0.006116337076
825	0.006103759538
826	0.006098362411
827	0.006092442832
828	0.006076084073
829	0.006054985434
830	0.00604866715
831	0.006041613039
832	0.006034644918
833	0.006028978324
834	0.006020718704
835	0.006018138328
836	0.006006194975
837	0.005998553826
838	0.005994357927
839	0.005990722683
840	0.005985069122
841	0.005980590979
842	0.005976514482
843	0.005966034286
844	0.005961002325
845	0.005933054774
846	0.005919482355
847	0.005906442865
848	0.005903313334
849	0.005893865199
850	0.005887635907
851	0.005882629308
852	0.005873123549
853	0.005869320415
854	0.005863683017
855	0.005849907891
856	0.005838322039
857	0.00583083811
858	0.005824937123
859	0.005817451214
860	0.005811824548
861	0.005802680889
862	0.00579671525
863	0.005793026853
864	0.00578852929
865	0.005780431746
866	0.00576677615
867	0.005762219876
868	0.005748557636
869	0.005741506208
870	0.005735124806
871	0.005726102592
872	0.00571745468
873	0.005710872359
874	0.005701163574
875	0.005692846522
876	0.00568935521
877	0.005670767186
878	0.00566262109
879	0.005651254682
880	0.005631693945
881	0.005624822226
882	0.005619370605
883	0.005617854488
884	0.005616379001
885	0.005608213484
886	0.005599784123
887	0.005596064997
888	0.005592623452
889	0.005583871344
890	0.00557045193
891	0.005563320199
892	0.005562437373
893	0.005553215774
894	0.005548169567
895	0.005538332245
896	0.00553454438
897	0.005518177251
898	0.005512598243
899	0.005495106803
900	0.005493653293
901	0.00548597196
902	0.00548118206
903	0.005474262363
904	0.005472310806
905	0.005466983377
906	0.005463062631
907	0.005454746793
908	0.005452600259
909	0.005445806288
910	0.005435434632
911	0.005429292607
912	0.0054190714
913	0.005415487328
914	0.005403617187
915	0.005399782686
916	0.005395348752
917	0.00539086946
918	0.005387642312
919	0.005378444862
920	0.005358906804
921	0.005353610935
922	0.005348468325
923	0.005343785623
924	0.00532990266
925	0.005322755661
926	0.005320272517
927	0.005317006528
928	0.005309602711
929	0.005305003059
930	0.00530329401
931	0.005298662927
932	0.005291390074
933	0.005287793097
934	0.005285984131
935	0.005281253068
936	0.005276436783
937	0.005268845783
938	0.005261879642
939	0.005254464006
940	0.005242966379
941	0.005237345335
942	0.005235660178
943	0.005228575211
944	0.005222114592
945	0.005215597434
946	0.005210411894
947	0.005206976673
948	0.005202172142
949	0.005199228005
950	0.005192095124
951	0.005187927143
952	0.005181013516
953	0.005166601138
954	0.005144909264
955	0.005141742296
956	0.005141167906
957	0.005127959249
958	0.005126215701
959	0.005120165031
960	0.005115628817
961	0.005113770916
962	0.005104966422
963	0.00510065438
964	0.005096395842
965	0.005072882513
966	0.005071168352
967	0.005060940853
968	0.005059772206
969	0.005048584453
970	0.005037242992
971	0.005031677752
972	0.005022106383
973	0.005020595823
974	0.005018027905
975	0.005014817176
976	0.004999107103
977	0.004994021511
978	0.004983649281
979	0.004981551267
980	0.004978397204
981	0.004961598597
982	0.004955690805
983	0.004943960956
984	0.004936542031
985	0.004932779815
986	0.004930291497
987	0.004925931861
988	0.004920080256
989	0.004917144168
990	0.004908121763
991	0.004895166441
992	0.004891781466
993	0.004886537567
994	0.004877794881
995	0.004875075012
996	0.004873059251
997	0.004867588528
998	0.004861341029
999	0.004850918936
